paperId,title,year,venue,citationCount,abstract,source,pre_score,include
aecd3d775fc31c86bf145b0216b73fd889e2c85e,Reinforcement Learning based Negotiation-aware Motion Planning of Autonomous Vehicles,2021,IEEE/RJS International Conference on Intelligent RObots and Systems,11,"For autonomous vehicles integrating onto road-ways with human traffic participants, it requires understanding and adapting to the participants’ intention by responding in predictable ways. This paper proposes a reinforcement learning based negotiation-aware motion planning framework, which adopts RL to adjust the driving style of the planner by dynamically modifying the prediction horizon length of the motion planner in real time adaptively. The framework models the interaction between the auton",constrained_rl,3,n/a
1f124992fbe1f7d96e7431ca89d9316f74b8ccf2,Multi-Vehicle Routing Problems with Soft Time Windows: A Multi-Agent Reinforcement Learning Approach,2020,Transportation Research Part C: Emerging Technologies,186,"Multi-vehicle routing problem with soft time windows (MVRPSTW) is an indispensable constituent in urban logistics distribution system. In the last decade, numerous methods for MVRPSTW have sprung up, but most of them are based on heuristic rules which require huge computation time. With the rapid increasing of logistics demand, traditional methods incur the dilemma of computation efficiency. To efficiently solve the problem, we propose a novel reinforcement learning algorithm named Multi-Agent A",gnn_rl,3,n/a
4eb20023f361d65c7c4a4434d16502089d0e585a,Reinforcement Learning based Scheduling for Cooperative EV-to-EV Dynamic Wireless Charging,2020,IEEE International Conference on Mobile Adhoc and Sensor Systems,8,"Previous Electric Vehicle (EV) charging scheduling methods and EV route planning methods require EVs to spend extra waiting time and driving burden for a recharge. With the advancement of dynamic wireless charging for EVs, Mobile Energy Disseminator (MED), which can charge an EV in motion, becomes available. However, existing wireless charging scheduling methods for wireless sensors, which are the most related works to the deployment of MEDs, are not directly applicable for the scheduling of MED",ev_routing,3,n/a
12915bb0ef8804caac4dd3b52e4f87ee2c698a5d,Hierarchical Sarsa Learning Based Route Guidance Algorithm,2019,Journal of Advanced Transportation,6,"In modern society, route guidance problems can be found everywhere. Reinforcement learning models can be normally used to solve such kind of problems; particularly, Sarsa Learning is suitable for tackling with dynamic route guidance problem. But how to solve the large state space of digital road network is a challenge for Sarsa Learning, which is very common due to the large scale of modern road network. In this study, the hierarchical Sarsa learning based route guidance algorithm (HSLRG) is pro",gnn_rl,3,1
5cc848ba660a0f350e714971cffb0a13dbac5322,Green Mobility Management in UAV-Assisted IoT Based on Dueling DQN,2019,ICC 2019 - 2019 IEEE International Conference on Communications (ICC),18,"In most cases, the batteries of sensor nodes in the Internet of Things (IoT) are usually constrained by size and weight, and are difficult to recharge or replace. In traditional wireless sensor networks, data is transmitted in a multi-hop manner, which may cause the high data transmission delay and unbalanced traffic load. In this paper, an Unmanned Aerial Vehicle (UAV)-assisted IoT architecture is introduced, in which UAV is utilized to achieve low-latency and seamless-coverage acquisition of t",constrained_rl,3,n/a
2438c67202390f02de6fb2b02b628b9200d0611e,Q(λ) learning-based dynamic route guidance algorithm for overhead hoist transport systems in semiconductor fabs,2019,International Journal of Production Research,66,"A learning-based dynamic routing algorithm is proposed for the overhead hoist transport (OHT) systems of semiconductor fabrication facilities (fabs). An OHT system, which consists of multiple vehicles moving at high speeds on guided rails, is the primary automated material-handling system (AMHS) in a fab. Modern large-scale fabs have hundreds of vehicles moving lots between multiple processing machines. The dynamic routing method is a route guidance method that dynamically selects the best vehic",constrained_rl,3,n/a
9e34a0b7fcf1417419da97a5092711f8dce80398,Vehicle Routing Problems via Quantum Graph Attention Network Deep Reinforcement Learning,2025,arXiv.org,0,"The vehicle routing problem (VRP) is a fundamental NP-hard task in intelligent transportation systems with broad applications in logistics and distribution. Deep reinforcement learning (DRL) with Graph Neural Networks (GNNs) has shown promise, yet classical models rely on large multi-layer perceptrons (MLPs) that are parameter-heavy and memory-bound. We propose a Quantum Graph Attention Network (Q-GAT) within a DRL framework, where parameterized quantum circuits (PQCs) replace conventional MLPs ",gnn_rl,2,n/a
1d9ef622fcbd6b201c48e57fe2ab1ca226da4bca,Airport shuttle vehicle path planning method combining graph neural network and reinforcement learning,2025,2025 8th International Conference on Computer Information Science and Application Technology (CISAT),0,"To address the low computational efficiency and unstable solution quality of traditional heuristic methods in large-scale, complex pickup and drop-off scenarios, this paper proposes a path planning approach that integrates graph neural networks with reinforcement learning. The Airport Pickup and Drop-off Vehicle Routing Problem (APD-VRP) is formulated as a Markov Decision Process (MDP), enabling end-to-end learning of routing policies through a graph attention-based encoder and a sequence-genera",gnn_rl,2,n/a
0e24218cd10c634d1bcc5c2fea562d6557045923,Graph-Driven Deep Reinforcement Learning for Vehicle Routing Problems with Pickup and Delivery,2025,Applied Sciences,11,"Recently, the vehicle routing problem with pickup and delivery (VRP-PD) has attracted increasing interest due to its widespread applications in real-life logistics and transportation. However, existing learning-based methods often fail to fully exploit hierarchical graph structures, leading to suboptimal performance. In this study, we propose a graph-driven deep reinforcement learning (GDRL) approach that employs an encoder–decoder framework to address this shortcoming. The encoder incorporates ",gnn_rl,2,n/a
c6936197150af0543f7c7c26818e1df48e03ff36,JPDS-NN: Reinforcement Learning-Based Dynamic Task Allocation for Agricultural Vehicle Routing Optimization,2025,IEEE/RJS International Conference on Intelligent RObots and Systems,1,"The Entrance Dependent Vehicle Routing Problem (EDVRP) is a variant of the Vehicle Routing Problem (VRP) where the scale of cities influences routing outcomes, necessitating consideration of their entrances. This paper addresses EDVRP in agriculture, focusing on multi-parameter vehicle planning for irregularly shaped fields. To address the limitations of traditional methods, such as heuristic approaches, which often overlook field geometry and entrance constraints, we propose a Joint Probability",gnn_rl,2,n/a
